date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:15:15	243606/243606	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:14%20GMT	https://perldoc.perl.org/perlop	~/websites/perldoc/perldoc.perl.org/perlop.html	(from https://perldoc.perl.org/)
01:15:15	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:15%20GMT	https://perldoc.perl.org/5.36.2/	~/websites/perldoc/perldoc.perl.org/5.36.2/index.html	(from https://perldoc.perl.org/)
01:15:15	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:15%20GMT	https://perldoc.perl.org/5.36.1/	~/websites/perldoc/perldoc.perl.org/5.36.1/index.html	(from https://perldoc.perl.org/)
01:15:15	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:15%20GMT	https://perldoc.perl.org/5.36.0/	~/websites/perldoc/perldoc.perl.org/5.36.0/index.html	(from https://perldoc.perl.org/)
01:15:16	63250/63250	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:16%20GMT	https://perldoc.perl.org/functions	~/websites/perldoc/perldoc.perl.org/functions.html	(from https://perldoc.perl.org/)
01:15:17	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:17%20GMT	https://perldoc.perl.org/5.34.2/	~/websites/perldoc/perldoc.perl.org/5.34.2/index.html	(from https://perldoc.perl.org/)
01:15:17	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:17%20GMT	https://perldoc.perl.org/5.34.1/	~/websites/perldoc/perldoc.perl.org/5.34.1/index.html	(from https://perldoc.perl.org/)
01:15:17	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:17%20GMT	https://perldoc.perl.org/5.34.0/	~/websites/perldoc/perldoc.perl.org/5.34.0/index.html	(from https://perldoc.perl.org/)
01:15:17	17168/17168	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:17%20GMT	https://perldoc.perl.org/5.34.3/	~/websites/perldoc/perldoc.perl.org/5.34.3/index.html	(from https://perldoc.perl.org/)
01:15:18	31487/31487	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:18%20GMT	https://perldoc.perl.org/variables	~/websites/perldoc/perldoc.perl.org/variables.html	(from https://perldoc.perl.org/)
01:15:19	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:19%20GMT	https://perldoc.perl.org/5.30.2/	~/websites/perldoc/perldoc.perl.org/5.30.2/index.html	(from https://perldoc.perl.org/)
01:15:19	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:19%20GMT	https://perldoc.perl.org/5.30.3/	~/websites/perldoc/perldoc.perl.org/5.30.3/index.html	(from https://perldoc.perl.org/)
01:15:19	17107/17107	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:19%20GMT	https://perldoc.perl.org/5.32.0/	~/websites/perldoc/perldoc.perl.org/5.32.0/index.html	(from https://perldoc.perl.org/)
01:15:19	17107/17107	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:19%20GMT	https://perldoc.perl.org/5.32.1/	~/websites/perldoc/perldoc.perl.org/5.32.1/index.html	(from https://perldoc.perl.org/)
01:15:20	101129/101129	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:20%20GMT	https://perldoc.perl.org/modules	~/websites/perldoc/perldoc.perl.org/modules.html	(from https://perldoc.perl.org/)
01:15:21	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:21%20GMT	https://perldoc.perl.org/5.30.0/	~/websites/perldoc/perldoc.perl.org/5.30.0/index.html	(from https://perldoc.perl.org/)
01:15:21	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:21%20GMT	https://perldoc.perl.org/5.30.1/	~/websites/perldoc/perldoc.perl.org/5.30.1/index.html	(from https://perldoc.perl.org/)
01:15:21	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:21%20GMT	https://perldoc.perl.org/5.28.3/	~/websites/perldoc/perldoc.perl.org/5.28.3/index.html	(from https://perldoc.perl.org/)
01:15:21	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:21%20GMT	https://perldoc.perl.org/5.28.2/	~/websites/perldoc/perldoc.perl.org/5.28.2/index.html	(from https://perldoc.perl.org/)
01:15:22	27501/27501	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:22%20GMT	https://perldoc.perl.org/perlutil	~/websites/perldoc/perldoc.perl.org/perlutil.html	(from https://perldoc.perl.org/)
01:15:23	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:23%20GMT	https://perldoc.perl.org/5.26.2/	~/websites/perldoc/perldoc.perl.org/5.26.2/index.html	(from https://perldoc.perl.org/)
01:15:23	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:23%20GMT	https://perldoc.perl.org/5.28.1/	~/websites/perldoc/perldoc.perl.org/5.28.1/index.html	(from https://perldoc.perl.org/)
01:15:23	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:23%20GMT	https://perldoc.perl.org/5.26.3/	~/websites/perldoc/perldoc.perl.org/5.26.3/index.html	(from https://perldoc.perl.org/)
01:15:23	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:23%20GMT	https://perldoc.perl.org/5.28.0/	~/websites/perldoc/perldoc.perl.org/5.28.0/index.html	(from https://perldoc.perl.org/)
01:15:24	89367/89367	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:24%20GMT	https://perldoc.perl.org/perldelta	~/websites/perldoc/perldoc.perl.org/perldelta.html	(from https://perldoc.perl.org/)
01:15:25	25971/25971	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:25%20GMT	https://perldoc.perl.org/perlcommunity	~/websites/perldoc/perldoc.perl.org/perlcommunity.html	(from https://perldoc.perl.org/)
01:15:26	76710/76710	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:26%20GMT	https://perldoc.perl.org/perlhist	~/websites/perldoc/perldoc.perl.org/perlhist.html	(from https://perldoc.perl.org/)
01:15:27	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:27%20GMT	https://perldoc.perl.org/5.24.4/	~/websites/perldoc/perldoc.perl.org/5.24.4/index.html	(from https://perldoc.perl.org/)
01:15:27	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:27%20GMT	https://perldoc.perl.org/5.26.0/	~/websites/perldoc/perldoc.perl.org/5.26.0/index.html	(from https://perldoc.perl.org/)
01:15:27	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:27%20GMT	https://perldoc.perl.org/5.26.1/	~/websites/perldoc/perldoc.perl.org/5.26.1/index.html	(from https://perldoc.perl.org/)
01:15:27	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:27%20GMT	https://perldoc.perl.org/5.24.3/	~/websites/perldoc/perldoc.perl.org/5.24.3/index.html	(from https://perldoc.perl.org/)
01:15:28	1459/1459	---M-Z	200	added ('OK')	application/javascript	etag:%22ee09501158d9ebd9f8a1c633e7ee6184%22	https://perldoc.perl.org/js/perldoc-expand-page.js	~/websites/perldoc/perldoc.perl.org/js/perldoc-expand-page.js	(from https://perldoc.perl.org/)
01:15:29	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:29%20GMT	https://perldoc.perl.org/5.24.1/	~/websites/perldoc/perldoc.perl.org/5.24.1/index.html	(from https://perldoc.perl.org/)
01:15:29	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:29%20GMT	https://perldoc.perl.org/5.24.2/	~/websites/perldoc/perldoc.perl.org/5.24.2/index.html	(from https://perldoc.perl.org/)
01:15:29	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:29%20GMT	https://perldoc.perl.org/5.24.0/	~/websites/perldoc/perldoc.perl.org/5.24.0/index.html	(from https://perldoc.perl.org/)
01:15:29	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:29%20GMT	https://perldoc.perl.org/5.22.4/	~/websites/perldoc/perldoc.perl.org/5.22.4/index.html	(from https://perldoc.perl.org/)
01:15:30	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%227294249d1690adc2b35156ed86f9f6b5%22	https://perldoc.perl.org/js/perldoc-focus-search.js	~/websites/perldoc/perldoc.perl.org/js/perldoc-focus-search.js	(from https://perldoc.perl.org/)
01:15:31	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:31%20GMT	https://perldoc.perl.org/5.22.3/	~/websites/perldoc/perldoc.perl.org/5.22.3/index.html	(from https://perldoc.perl.org/)
01:15:31	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:31%20GMT	https://perldoc.perl.org/5.22.1/	~/websites/perldoc/perldoc.perl.org/5.22.1/index.html	(from https://perldoc.perl.org/)
01:15:31	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:31%20GMT	https://perldoc.perl.org/5.22.0/	~/websites/perldoc/perldoc.perl.org/5.22.0/index.html	(from https://perldoc.perl.org/)
01:15:31	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:31%20GMT	https://perldoc.perl.org/5.22.2/	~/websites/perldoc/perldoc.perl.org/5.22.2/index.html	(from https://perldoc.perl.org/)
01:15:32	29041/29041	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:32%20GMT	https://perldoc.perl.org/perldoc	~/websites/perldoc/perldoc.perl.org/perldoc.html	(from https://perldoc.perl.org/)
01:15:33	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:33%20GMT	https://perldoc.perl.org/5.20.2/	~/websites/perldoc/perldoc.perl.org/5.20.2/index.html	(from https://perldoc.perl.org/)
01:15:33	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:33%20GMT	https://perldoc.perl.org/5.20.3/	~/websites/perldoc/perldoc.perl.org/5.20.3/index.html	(from https://perldoc.perl.org/)
01:15:33	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:33%20GMT	https://perldoc.perl.org/5.20.1/	~/websites/perldoc/perldoc.perl.org/5.20.1/index.html	(from https://perldoc.perl.org/)
01:15:33	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:33%20GMT	https://perldoc.perl.org/5.20.0/	~/websites/perldoc/perldoc.perl.org/5.20.0/index.html	(from https://perldoc.perl.org/)
01:15:34	80721/80721	---M-Z	200	added ('OK')	application/javascript	etag:%225d48f10df20184d78f6caccfb3e542e8%22	https://perldoc.perl.org/js/bootstrap.bundle.min.js	~/websites/perldoc/perldoc.perl.org/js/bootstrap.bundle.min.js	(from https://perldoc.perl.org/)
01:15:35	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:35%20GMT	https://perldoc.perl.org/5.18.2/	~/websites/perldoc/perldoc.perl.org/5.18.2/index.html	(from https://perldoc.perl.org/)
01:15:35	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:35%20GMT	https://perldoc.perl.org/5.18.1/	~/websites/perldoc/perldoc.perl.org/5.18.1/index.html	(from https://perldoc.perl.org/)
01:15:35	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:35%20GMT	https://perldoc.perl.org/5.18.3/	~/websites/perldoc/perldoc.perl.org/5.18.3/index.html	(from https://perldoc.perl.org/)
01:15:35	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:35%20GMT	https://perldoc.perl.org/5.18.4/	~/websites/perldoc/perldoc.perl.org/5.18.4/index.html	(from https://perldoc.perl.org/)
01:15:36	38717/38717	---M-Z	200	added ('OK')	application/javascript	etag:%22be39500daddcb50a14527f79a133c76e%22	https://perldoc.perl.org/js/highlight.pack.js	~/websites/perldoc/perldoc.perl.org/js/highlight.pack.js	(from https://perldoc.perl.org/)
01:15:37	17105/17105	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:37%20GMT	https://perldoc.perl.org/5.18.0/	~/websites/perldoc/perldoc.perl.org/5.18.0/index.html	(from https://perldoc.perl.org/)
01:15:37	19747/19747	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:37%20GMT	https://perldoc.perl.org/5.16.3/	~/websites/perldoc/perldoc.perl.org/5.16.3/index.html	(from https://perldoc.perl.org/)
01:15:37	19747/19747	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:37%20GMT	https://perldoc.perl.org/5.16.2/	~/websites/perldoc/perldoc.perl.org/5.16.2/index.html	(from https://perldoc.perl.org/)
01:15:37	19747/19747	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:37%20GMT	https://perldoc.perl.org/5.16.1/	~/websites/perldoc/perldoc.perl.org/5.16.1/index.html	(from https://perldoc.perl.org/)
01:15:38	19715/19715	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:38%20GMT	https://perldoc.perl.org/5.14.4/	~/websites/perldoc/perldoc.perl.org/5.14.4/index.html	(from https://perldoc.perl.org/)
01:15:38	19715/19715	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:38%20GMT	https://perldoc.perl.org/5.14.3/	~/websites/perldoc/perldoc.perl.org/5.14.3/index.html	(from https://perldoc.perl.org/)
01:15:38	19715/19715	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:38%20GMT	https://perldoc.perl.org/5.14.2/	~/websites/perldoc/perldoc.perl.org/5.14.2/index.html	(from https://perldoc.perl.org/)
01:15:39	19715/19715	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:39%20GMT	https://perldoc.perl.org/5.14.1/	~/websites/perldoc/perldoc.perl.org/5.14.1/index.html	(from https://perldoc.perl.org/)
01:15:39	19715/19715	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:39%20GMT	https://perldoc.perl.org/5.14.0/	~/websites/perldoc/perldoc.perl.org/5.14.0/index.html	(from https://perldoc.perl.org/)
01:15:39	19969/19969	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:39%20GMT	https://perldoc.perl.org/5.12.5/	~/websites/perldoc/perldoc.perl.org/5.12.5/index.html	(from https://perldoc.perl.org/)
01:15:39	19747/19747	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:39%20GMT	https://perldoc.perl.org/5.16.0/	~/websites/perldoc/perldoc.perl.org/5.16.0/index.html	(from https://perldoc.perl.org/)
01:15:40	19969/19969	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:40%20GMT	https://perldoc.perl.org/5.12.4/	~/websites/perldoc/perldoc.perl.org/5.12.4/index.html	(from https://perldoc.perl.org/)
01:15:40	19969/19969	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:40%20GMT	https://perldoc.perl.org/5.12.3/	~/websites/perldoc/perldoc.perl.org/5.12.3/index.html	(from https://perldoc.perl.org/)
01:15:40	19969/19969	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:40%20GMT	https://perldoc.perl.org/5.12.2/	~/websites/perldoc/perldoc.perl.org/5.12.2/index.html	(from https://perldoc.perl.org/)
01:15:40	19969/19969	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:40%20GMT	https://perldoc.perl.org/5.12.1/	~/websites/perldoc/perldoc.perl.org/5.12.1/index.html	(from https://perldoc.perl.org/)
01:15:41	19969/19969	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:41%20GMT	https://perldoc.perl.org/5.12.0/	~/websites/perldoc/perldoc.perl.org/5.12.0/index.html	(from https://perldoc.perl.org/)
01:15:41	19491/19491	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:41%20GMT	https://perldoc.perl.org/5.10.1/	~/websites/perldoc/perldoc.perl.org/5.10.1/index.html	(from https://perldoc.perl.org/)
01:15:41	19491/19491	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:41%20GMT	https://perldoc.perl.org/5.10.0/	~/websites/perldoc/perldoc.perl.org/5.10.0/index.html	(from https://perldoc.perl.org/)
01:15:41	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:41%20GMT	https://perldoc.perl.org/5.8.9/	~/websites/perldoc/perldoc.perl.org/5.8.9/index.html	(from https://perldoc.perl.org/)
01:15:42	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:42%20GMT	https://perldoc.perl.org/5.8.8/	~/websites/perldoc/perldoc.perl.org/5.8.8/index.html	(from https://perldoc.perl.org/)
01:15:42	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:42%20GMT	https://perldoc.perl.org/5.8.7/	~/websites/perldoc/perldoc.perl.org/5.8.7/index.html	(from https://perldoc.perl.org/)
01:15:42	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:42%20GMT	https://perldoc.perl.org/5.8.6/	~/websites/perldoc/perldoc.perl.org/5.8.6/index.html	(from https://perldoc.perl.org/)
01:15:42	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:42%20GMT	https://perldoc.perl.org/5.8.5/	~/websites/perldoc/perldoc.perl.org/5.8.5/index.html	(from https://perldoc.perl.org/)
01:15:43	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:43%20GMT	https://perldoc.perl.org/5.8.4/	~/websites/perldoc/perldoc.perl.org/5.8.4/index.html	(from https://perldoc.perl.org/)
01:15:43	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:43%20GMT	https://perldoc.perl.org/5.8.3/	~/websites/perldoc/perldoc.perl.org/5.8.3/index.html	(from https://perldoc.perl.org/)
01:15:43	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:43%20GMT	https://perldoc.perl.org/5.8.2/	~/websites/perldoc/perldoc.perl.org/5.8.2/index.html	(from https://perldoc.perl.org/)
01:15:43	19420/19420	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:43%20GMT	https://perldoc.perl.org/5.8.1/	~/websites/perldoc/perldoc.perl.org/5.8.1/index.html	(from https://perldoc.perl.org/)
01:15:44	19503/19503	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:44%20GMT	https://perldoc.perl.org/5.8.0/	~/websites/perldoc/perldoc.perl.org/5.8.0/index.html	(from https://perldoc.perl.org/)
01:15:44	26554/26554	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:44%20GMT	https://perldoc.perl.org/5.6.2/	~/websites/perldoc/perldoc.perl.org/5.6.2/index.html	(from https://perldoc.perl.org/)
01:15:44	26554/26554	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:44%20GMT	https://perldoc.perl.org/5.6.1/	~/websites/perldoc/perldoc.perl.org/5.6.1/index.html	(from https://perldoc.perl.org/)
01:15:44	24857/24857	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:44%20GMT	https://perldoc.perl.org/5.6.0/	~/websites/perldoc/perldoc.perl.org/5.6.0/index.html	(from https://perldoc.perl.org/)
01:15:45	46570/46570	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:45%20GMT	https://perldoc.perl.org/5.42.0/perl	~/websites/perldoc/perldoc.perl.org/5.42.0/perl.html	(from https://perldoc.perl.org/5.42.0/)
01:15:46	24942/24942	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:46%20GMT	https://perldoc.perl.org/5.005_01/	~/websites/perldoc/perldoc.perl.org/5.005_01/index.html	(from https://perldoc.perl.org/)
01:15:46	25247/25247	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:46%20GMT	https://perldoc.perl.org/5.005_03/	~/websites/perldoc/perldoc.perl.org/5.005_03/index.html	(from https://perldoc.perl.org/)
01:15:46	25243/25243	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:46%20GMT	https://perldoc.perl.org/5.005_04/	~/websites/perldoc/perldoc.perl.org/5.005_04/index.html	(from https://perldoc.perl.org/)
01:15:46	24942/24942	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Aug%202025%2015:15:46%20GMT	https://perldoc.perl.org/5.005_02/	~/websites/perldoc/perldoc.perl.org/5.005_02/index.html	(from https://perldoc.perl.org/)
